dataset,study,arm,outcome,outcome_family,ate_pp,se_pp,n_arm,n_control,control_mean_pp,sd_pooled_pp,scale_lo,scale_hi,note
hackenburg2025,main border_restrictions,Qwen1.5_msg260,policy_attitude_slider,policy,-3.341796875,9.444022447350758,12,512,55.966796875,30.6263946604596,0.0,100.0,0-100 DV pre-oriented to message direction; wc=122
hackenburg2025,main border_restrictions,Qwen1.5_msg261,policy_attitude_slider,policy,8.943917410714292,9.490242969500052,14,512,55.966796875,30.70889191787806,0.0,100.0,0-100 DV pre-oriented to message direction; wc=137
hackenburg2025,main border_restrictions,Qwen1.5_msg289,policy_attitude_slider,policy,16.383203124999994,10.47012202355279,10,512,55.966796875,30.627832225296544,0.0,100.0,0-100 DV pre-oriented to message direction; wc=322
hackenburg2025,main border_restrictions,Qwen1.5_msg291,policy_attitude_slider,policy,-3.53497869318182,8.147584255528814,11,512,55.966796875,30.516752955723756,0.0,100.0,0-100 DV pre-oriented to message direction; wc=233
hackenburg2025,main border_restrictions,Qwen1.5_msg319,policy_attitude_slider,policy,7.942294034090906,9.790320794900271,11,512,55.966796875,30.618518966784716,0.0,100.0,0-100 DV pre-oriented to message direction; wc=118
hackenburg2025,main border_restrictions,Qwen1.5_msg320,policy_attitude_slider,policy,-4.244574652777779,7.876399844182731,18,512,55.966796875,30.66547407898026,0.0,100.0,0-100 DV pre-oriented to message direction; wc=230
hackenburg2025,main border_restrictions,Qwen1.5_msg321,policy_attitude_slider,policy,5.129356971153847,8.279186129834114,13,512,55.966796875,30.5619650099083,0.0,100.0,0-100 DV pre-oriented to message direction; wc=240
hackenburg2025,main border_restrictions,Qwen1.5_msg349,policy_attitude_slider,policy,0.595703125,8.36993007698635,16,512,55.966796875,30.6602409728784,0.0,100.0,0-100 DV pre-oriented to message direction; wc=230
hackenburg2025,main border_restrictions,Qwen1.5_msg379,policy_attitude_slider,policy,9.995324337121218,4.8964118449434775,33,512,55.966796875,30.38971701080869,0.0,100.0,0-100 DV pre-oriented to message direction; wc=233
hackenburg2025,main border_restrictions,Qwen1.5_msg380,policy_attitude_slider,policy,-6.195963541666664,5.099029908061195,24,512,55.966796875,30.336287776342697,0.0,100.0,0-100 DV pre-oriented to message direction; wc=226
hackenburg2025,main border_restrictions,Qwen1.5_msg381,policy_attitude_slider,policy,17.27233355978261,5.694255632184002,23,512,55.966796875,30.430737346923674,0.0,100.0,0-100 DV pre-oriented to message direction; wc=207
hackenburg2025,main border_restrictions,Qwen1.5_msg409,policy_attitude_slider,policy,4.213203125,3.875572137412664,75,512,55.966796875,30.69873617340347,0.0,100.0,0-100 DV pre-oriented to message direction; wc=214
hackenburg2025,main border_restrictions,Qwen1.5_msg410,policy_attitude_slider,policy,4.890345982142854,3.895138914292243,77,512,55.966796875,30.781563740335653,0.0,100.0,0-100 DV pre-oriented to message direction; wc=207
hackenburg2025,main border_restrictions,Qwen1.5_msg411,policy_attitude_slider,policy,3.897280794902912,3.089835739980944,103,512,55.966796875,30.20309942270447,0.0,100.0,0-100 DV pre-oriented to message direction; wc=224
hackenburg2025,main border_restrictions,Yi_msg440,policy_attitude_slider,policy,18.583203125,7.928367470270327,10,512,55.966796875,30.495413764483786,0.0,100.0,0-100 DV pre-oriented to message direction; wc=317
hackenburg2025,main border_restrictions,Yi_msg441,policy_attitude_slider,policy,14.552433894230774,7.342359699084574,13,512,55.966796875,30.49046549524924,0.0,100.0,0-100 DV pre-oriented to message direction; wc=240
hackenburg2025,main border_restrictions,Yi_msg469,policy_attitude_slider,policy,3.878441220238095,7.267146232996736,21,512,55.966796875,30.670627202821787,0.0,100.0,0-100 DV pre-oriented to message direction; wc=198
hackenburg2025,main border_restrictions,Yi_msg470,policy_attitude_slider,policy,9.059518914473683,6.286574508736059,19,512,55.966796875,30.46529285577676,0.0,100.0,0-100 DV pre-oriented to message direction; wc=270
hackenburg2025,main border_restrictions,Yi_msg471,policy_attitude_slider,policy,9.176953124999995,4.4985765339473485,40,512,55.966796875,30.35580059842914,0.0,100.0,0-100 DV pre-oriented to message direction; wc=124
hackenburg2025,main border_restrictions,Yi_msg499,policy_attitude_slider,policy,1.9195667613636327,4.64696480741211,33,512,55.966796875,30.313450627891807,0.0,100.0,0-100 DV pre-oriented to message direction; wc=288
hackenburg2025,main border_restrictions,Yi_msg500,policy_attitude_slider,policy,4.658203125,6.314592923980831,22,512,55.966796875,30.523911472985688,0.0,100.0,0-100 DV pre-oriented to message direction; wc=200
hackenburg2025,main border_restrictions,Yi_msg501,policy_attitude_slider,policy,8.805930397727266,6.906706164528003,22,512,55.966796875,30.635071588731257,0.0,100.0,0-100 DV pre-oriented to message direction; wc=210
hackenburg2025,main border_restrictions,Llama_msg529,policy_attitude_slider,policy,1.95628004807692,10.977683876301931,13,512,55.966796875,30.81450419034429,0.0,100.0,0-100 DV pre-oriented to message direction; wc=247
hackenburg2025,main border_restrictions,Llama_msg530,policy_attitude_slider,policy,-3.878561580882355,6.629862321122759,17,512,55.966796875,30.47848739547917,0.0,100.0,0-100 DV pre-oriented to message direction; wc=228
hackenburg2025,main border_restrictions,Llama_msg531,policy_attitude_slider,policy,-26.791796875,6.328039205637491,10,512,55.966796875,30.430601747029225,0.0,100.0,0-100 DV pre-oriented to message direction; wc=295
hackenburg2025,main border_restrictions,Llama_msg559,policy_attitude_slider,policy,6.253203124999999,6.952660934992735,25,512,55.966796875,30.753739246760063,0.0,100.0,0-100 DV pre-oriented to message direction; wc=300
hackenburg2025,main border_restrictions,Llama_msg560,policy_attitude_slider,policy,9.718686995967744,4.286535051993087,31,512,55.966796875,30.20204395999688,0.0,100.0,0-100 DV pre-oriented to message direction; wc=229
hackenburg2025,main border_restrictions,Llama_msg561,policy_attitude_slider,policy,-7.883463541666664,6.489285003792777,27,512,55.966796875,30.707689110031577,0.0,100.0,0-100 DV pre-oriented to message direction; wc=215
hackenburg2025,main border_restrictions,Llama_msg589,policy_attitude_slider,policy,-0.2017366340361448,3.664809049482925,83,512,55.966796875,30.649654386844368,0.0,100.0,0-100 DV pre-oriented to message direction; wc=250
hackenburg2025,main border_restrictions,Llama_msg590,policy_attitude_slider,policy,2.4066971009036138,3.383790301131614,83,512,55.966796875,30.276514649946662,0.0,100.0,0-100 DV pre-oriented to message direction; wc=287
hackenburg2025,main border_restrictions,Llama_msg591,policy_attitude_slider,policy,0.9979090073529376,3.4875605438806,85,512,55.966796875,30.455611166696556,0.0,100.0,0-100 DV pre-oriented to message direction; wc=198
hackenburg2025,main border_restrictions,falcon_msg619,policy_attitude_slider,policy,7.646839488636367,6.31614331621945,11,512,55.966796875,30.424980297551112,0.0,100.0,0-100 DV pre-oriented to message direction; wc=158
hackenburg2025,main border_restrictions,falcon_msg620,policy_attitude_slider,policy,0.3741122159090935,8.535842579369888,11,512,55.966796875,30.53915219784461,0.0,100.0,0-100 DV pre-oriented to message direction; wc=150
hackenburg2025,main border_restrictions,falcon_msg621,policy_attitude_slider,policy,3.5786576704545467,8.211541279971534,11,512,55.966796875,30.520372127759103,0.0,100.0,0-100 DV pre-oriented to message direction; wc=154
hackenburg2025,main border_restrictions,falcon_msg649,policy_attitude_slider,policy,15.903573495370368,4.624864953496468,27,512,55.966796875,30.263406984591647,0.0,100.0,0-100 DV pre-oriented to message direction; wc=190
hackenburg2025,main border_restrictions,falcon_msg650,policy_attitude_slider,policy,6.095703125,5.844510295270624,28,512,55.966796875,30.562687381591587,0.0,100.0,0-100 DV pre-oriented to message direction; wc=184
hackenburg2025,main border_restrictions,falcon_msg651,policy_attitude_slider,policy,8.71177455357143,4.294865777147908,28,512,55.966796875,30.199315973990203,0.0,100.0,0-100 DV pre-oriented to message direction; wc=192
hackenburg2025,main border_restrictions,gpt_msg679,policy_attitude_slider,policy,4.217985733695649,3.7762679010678544,69,512,55.966796875,30.43798423683394,0.0,100.0,0-100 DV pre-oriented to message direction; wc=206
hackenburg2025,main border_restrictions,gpt_msg680,policy_attitude_slider,policy,4.381687973484851,4.116982310182439,66,512,55.966796875,30.702592192729515,0.0,100.0,0-100 DV pre-oriented to message direction; wc=211
hackenburg2025,main border_restrictions,gpt_msg681,policy_attitude_slider,policy,9.070837533602145,3.295641401046496,93,512,55.966796875,30.348604865643384,0.0,100.0,0-100 DV pre-oriented to message direction; wc=216
hackenburg2025,main border_restrictions,claude_msg709,policy_attitude_slider,policy,2.587890625,3.317019895002264,96,512,55.966796875,30.446897204835427,0.0,100.0,0-100 DV pre-oriented to message direction; wc=199
hackenburg2025,main border_restrictions,claude_msg710,policy_attitude_slider,policy,5.475770692567565,4.007986891892072,74,512,55.966796875,30.82756613542444,0.0,100.0,0-100 DV pre-oriented to message direction; wc=195
hackenburg2025,main border_restrictions,claude_msg711,policy_attitude_slider,policy,3.872092013888889,3.532958603997425,90,512,55.966796875,30.644027407086572,0.0,100.0,0-100 DV pre-oriented to message direction; wc=190
hackenburg2025,main border_restrictions,human_msg722,policy_attitude_slider,policy,7.154104764344261,2.9487206995685185,122,512,55.966796875,30.280109498585905,0.0,100.0,0-100 DV pre-oriented to message direction; wc=157
hackenburg2025,main electoral_college,pythia_msg28,policy_attitude_slider,policy,-8.975698897153123,8.806004423791158,14,557,64.04712746858169,31.103581526699,0.0,100.0,0-100 DV pre-oriented to message direction; wc=494
hackenburg2025,main electoral_college,pythia_msg29,policy_attitude_slider,policy,-12.484627468581692,8.707912201224236,12,557,64.04712746858169,31.044481968962724,0.0,100.0,0-100 DV pre-oriented to message direction; wc=125
hackenburg2025,main electoral_college,pythia_msg30,policy_attitude_slider,policy,-11.720204391658612,8.524336777269824,13,557,64.04712746858169,31.05358338967606,0.0,100.0,0-100 DV pre-oriented to message direction; wc=269
hackenburg2025,main electoral_college,pythia_msg58,policy_attitude_slider,policy,7.805813707888902,6.664590769552513,17,557,64.04712746858169,30.96019700399261,0.0,100.0,0-100 DV pre-oriented to message direction; wc=27
hackenburg2025,main electoral_college,pythia_msg59,policy_attitude_slider,policy,0.5028725314183049,10.069032702465556,10,557,64.04712746858169,31.07627073000985,0.0,100.0,0-100 DV pre-oriented to message direction; wc=68
hackenburg2025,main electoral_college,pythia_msg60,policy_attitude_slider,policy,-11.684627468581697,6.682300622000965,20,557,64.04712746858169,31.011386682368634,0.0,100.0,0-100 DV pre-oriented to message direction; wc=49
hackenburg2025,main electoral_college,pythia_msg88,policy_attitude_slider,policy,1.4983270768728545,9.20071559701772,11,557,64.04712746858169,31.053144707880165,0.0,100.0,0-100 DV pre-oriented to message direction; wc=115
hackenburg2025,main electoral_college,pythia_msg90,policy_attitude_slider,policy,-8.359627468581692,7.605388842766978,12,557,64.04712746858169,30.976970339416383,0.0,100.0,0-100 DV pre-oriented to message direction; wc=117
hackenburg2025,main electoral_college,pythia_msg118,policy_attitude_slider,policy,-1.0471274685816925,5.7920042733681365,12,557,64.04712746858169,30.88554353826774,0.0,100.0,0-100 DV pre-oriented to message direction; wc=204
hackenburg2025,main electoral_college,pythia_msg119,policy_attitude_slider,policy,14.4885868171326,7.728034630444475,14,557,64.04712746858169,31.01180206620269,0.0,100.0,0-100 DV pre-oriented to message direction; wc=187
hackenburg2025,main electoral_college,pythia_msg120,policy_attitude_slider,policy,1.1528725314183106,9.908435104999551,10,557,64.04712746858169,31.06804693793873,0.0,100.0,0-100 DV pre-oriented to message direction; wc=163
hackenburg2025,main electoral_college,pythia_msg148,policy_attitude_slider,policy,5.222103300649081,7.106399762955517,13,557,64.04712746858169,30.955418110255515,0.0,100.0,0-100 DV pre-oriented to message direction; wc=208
hackenburg2025,main electoral_college,pythia_msg150,policy_attitude_slider,policy,7.746990178477134,7.729725266450853,17,557,64.04712746858169,31.07771683929752,0.0,100.0,0-100 DV pre-oriented to message direction; wc=240
hackenburg2025,main electoral_college,pythia_msg178,policy_attitude_slider,policy,5.585225472594772,5.728217637759179,17,557,64.04712746858169,30.87095193331325,0.0,100.0,0-100 DV pre-oriented to message direction; wc=141
hackenburg2025,main electoral_college,pythia_msg179,policy_attitude_slider,policy,2.185015388561169,8.696050131606953,14,557,64.04712746858169,31.093684857717395,0.0,100.0,0-100 DV pre-oriented to message direction; wc=376
hackenburg2025,main electoral_college,pythia_msg180,policy_attitude_slider,policy,10.089236167781948,8.577940315669526,11,557,64.04712746858169,31.01847793248767,0.0,100.0,0-100 DV pre-oriented to message direction; wc=131
hackenburg2025,main electoral_college,pythia_msg210,policy_attitude_slider,policy,2.437247531418308,7.935963575433829,16,557,64.04712746858169,31.07446874367687,0.0,100.0,0-100 DV pre-oriented to message direction; wc=87
hackenburg2025,main electoral_college,pythia_msg238,policy_attitude_slider,policy,-0.0385067789265178,6.648138191746375,29,557,64.04712746858169,31.273012369325983,0.0,100.0,0-100 DV pre-oriented to message direction; wc=310
hackenburg2025,main electoral_college,pythia_msg239,policy_attitude_slider,policy,3.6293431196535977,8.168312093770947,17,557,64.04712746858169,31.13101603027512,0.0,100.0,0-100 DV pre-oriented to message direction; wc=300
hackenburg2025,main electoral_college,pythia_msg240,policy_attitude_slider,policy,5.939714636681472,8.10150655637508,19,557,64.04712746858169,31.19360792352407,0.0,100.0,0-100 DV pre-oriented to message direction; wc=333
hackenburg2025,main electoral_college,Qwen1.5_msg269,policy_attitude_slider,policy,5.652872531418311,7.5255716784261875,15,557,64.04712746858169,31.01218211131192,0.0,100.0,0-100 DV pre-oriented to message direction; wc=186
hackenburg2025,main electoral_college,Qwen1.5_msg298,policy_attitude_slider,policy,-12.359627468581692,8.502870396518313,16,557,64.04712746858169,31.137431590715085,0.0,100.0,0-100 DV pre-oriented to message direction; wc=224
hackenburg2025,main electoral_college,Qwen1.5_msg300,policy_attitude_slider,policy,-11.77440019585442,10.748278073570292,11,557,64.04712746858169,31.14960217948476,0.0,100.0,0-100 DV pre-oriented to message direction; wc=233
hackenburg2025,main electoral_college,Qwen1.5_msg328,policy_attitude_slider,policy,-4.7762941352483566,8.110063274621927,12,557,64.04712746858169,31.00675902578781,0.0,100.0,0-100 DV pre-oriented to message direction; wc=103
hackenburg2025,main electoral_college,Qwen1.5_msg330,policy_attitude_slider,policy,7.109122531418308,7.876821236545075,16,557,64.04712746858169,31.068143278255796,0.0,100.0,0-100 DV pre-oriented to message direction; wc=184
hackenburg2025,main electoral_college,Qwen1.5_msg359,policy_attitude_slider,policy,0.7966225314183077,8.53174466092101,16,557,64.04712746858169,31.140751165482907,0.0,100.0,0-100 DV pre-oriented to message direction; wc=148
hackenburg2025,main electoral_college,Qwen1.5_msg388,policy_attitude_slider,policy,8.33190478948282,5.245515141718285,31,557,64.04712746858169,30.9311979884641,0.0,100.0,0-100 DV pre-oriented to message direction; wc=277
hackenburg2025,main electoral_college,Qwen1.5_msg389,policy_attitude_slider,policy,-1.3629169422659049,5.9117243991504935,38,557,64.04712746858169,31.365022003478558,0.0,100.0,0-100 DV pre-oriented to message direction; wc=279
hackenburg2025,main electoral_college,Qwen1.5_msg390,policy_attitude_slider,policy,2.1252863245217526,4.546288831397146,29,557,64.04712746858169,30.74550900869491,0.0,100.0,0-100 DV pre-oriented to message direction; wc=185
hackenburg2025,main electoral_college,Qwen1.5_msg418,policy_attitude_slider,policy,7.235340063885843,3.522768295734822,77,557,64.04712746858169,30.790045300592357,0.0,100.0,0-100 DV pre-oriented to message direction; wc=218
hackenburg2025,main electoral_college,Qwen1.5_msg419,policy_attitude_slider,policy,7.052231505777286,3.411125003146103,78,557,64.04712746858169,30.68846333377006,0.0,100.0,0-100 DV pre-oriented to message direction; wc=269
hackenburg2025,main electoral_college,Qwen1.5_msg420,policy_attitude_slider,policy,8.47612834537179,3.2452263267660286,86,557,64.04712746858169,30.619931307560982,0.0,100.0,0-100 DV pre-oriented to message direction; wc=219
hackenburg2025,main electoral_college,Yi_msg448,policy_attitude_slider,policy,2.702872531418308,7.86231670431338,14,557,64.04712746858169,31.02259651542383,0.0,100.0,0-100 DV pre-oriented to message direction; wc=394
hackenburg2025,main electoral_college,Yi_msg449,policy_attitude_slider,policy,-4.274400195854419,9.03726022950998,11,557,64.04712746858169,31.043814705797107,0.0,100.0,0-100 DV pre-oriented to message direction; wc=116
hackenburg2025,main electoral_college,Yi_msg450,policy_attitude_slider,policy,3.609122531418308,6.099567973156307,16,557,64.04712746858169,30.89966134792944,0.0,100.0,0-100 DV pre-oriented to message direction; wc=300
hackenburg2025,main electoral_college,Yi_msg478,policy_attitude_slider,policy,10.09257841377125,5.140807836451712,34,557,64.04712746858169,30.954786550035337,0.0,100.0,0-100 DV pre-oriented to message direction; wc=305
hackenburg2025,main electoral_college,Yi_msg479,policy_attitude_slider,policy,2.7862058647516363,5.505973116056322,33,557,64.04712746858169,31.04897337839888,0.0,100.0,0-100 DV pre-oriented to message direction; wc=229
hackenburg2025,main electoral_college,Yi_msg480,policy_attitude_slider,policy,13.158754884359482,5.391010195696427,17,557,64.04712746858169,30.842060578482325,0.0,100.0,0-100 DV pre-oriented to message direction; wc=262
hackenburg2025,main electoral_college,Yi_msg508,policy_attitude_slider,policy,7.137083057734103,7.454396197678899,19,557,64.04712746858169,31.09732196215548,0.0,100.0,0-100 DV pre-oriented to message direction; wc=225
hackenburg2025,main electoral_college,Yi_msg509,policy_attitude_slider,policy,22.091761420307197,3.243018185538723,27,557,64.04712746858169,30.540319445041543,0.0,100.0,0-100 DV pre-oriented to message direction; wc=240
hackenburg2025,main electoral_college,Yi_msg510,policy_attitude_slider,policy,0.9680240465698232,5.409636068101805,33,557,64.04712746858169,31.01854607147282,0.0,100.0,0-100 DV pre-oriented to message direction; wc=157
hackenburg2025,main electoral_college,Llama_msg538,policy_attitude_slider,policy,16.077872531418308,8.360285754485558,10,557,64.04712746858169,30.99545660836396,0.0,100.0,0-100 DV pre-oriented to message direction; wc=346
hackenburg2025,main electoral_college,Llama_msg540,policy_attitude_slider,policy,20.89404900200654,5.206682392429862,17,557,64.04712746858169,30.82699770863208,0.0,100.0,0-100 DV pre-oriented to message direction; wc=303
hackenburg2025,main electoral_college,Llama_msg568,policy_attitude_slider,policy,12.404485434644116,4.400884883313295,31,557,64.04712746858169,30.721465653788425,0.0,100.0,0-100 DV pre-oriented to message direction; wc=277
hackenburg2025,main electoral_college,Llama_msg569,policy_attitude_slider,policy,10.68203919808498,5.317915812712588,24,557,64.04712746858169,30.85778398472275,0.0,100.0,0-100 DV pre-oriented to message direction; wc=317
hackenburg2025,main electoral_college,Llama_msg570,policy_attitude_slider,policy,12.692002966200915,6.553883844102986,23,557,64.04712746858169,31.05773408256833,0.0,100.0,0-100 DV pre-oriented to message direction; wc=259
hackenburg2025,main electoral_college,Llama_msg598,policy_attitude_slider,policy,1.3148516980849791,3.708357384232733,96,557,64.04712746858169,31.50804054910585,0.0,100.0,0-100 DV pre-oriented to message direction; wc=281
hackenburg2025,main electoral_college,Llama_msg599,policy_attitude_slider,policy,-5.65155784832853,4.181366338424561,79,557,64.04712746858169,31.61600245077446,0.0,100.0,0-100 DV pre-oriented to message direction; wc=280
hackenburg2025,main electoral_college,Llama_msg600,policy_attitude_slider,policy,9.87953919808497,3.089594575085198,75,557,64.04712746858169,30.34279475860593,0.0,100.0,0-100 DV pre-oriented to message direction; wc=245
hackenburg2025,main electoral_college,falcon_msg628,policy_attitude_slider,policy,5.761696060830076,8.087764291911672,17,557,64.04712746858169,31.121013985797944,0.0,100.0,0-100 DV pre-oriented to message direction; wc=285
hackenburg2025,main electoral_college,falcon_msg629,policy_attitude_slider,policy,8.095729674275447,7.846958410620938,14,557,64.04712746858169,31.021352691798192,0.0,100.0,0-100 DV pre-oriented to message direction; wc=177
hackenburg2025,main electoral_college,falcon_msg630,policy_attitude_slider,policy,14.952872531418308,5.73735256325735,13,557,64.04712746858169,30.877315029931893,0.0,100.0,0-100 DV pre-oriented to message direction; wc=387
hackenburg2025,main electoral_college,falcon_msg658,policy_attitude_slider,policy,9.341761420307192,5.437736954933652,27,557,64.04712746858169,30.914254601694324,0.0,100.0,0-100 DV pre-oriented to message direction; wc=198
hackenburg2025,main electoral_college,falcon_msg659,policy_attitude_slider,policy,4.077872531418308,8.173560863840176,20,557,64.04712746858169,31.24655147313685,0.0,100.0,0-100 DV pre-oriented to message direction; wc=235
hackenburg2025,main electoral_college,falcon_msg660,policy_attitude_slider,policy,11.33330731402701,5.7791349850372615,23,557,64.04712746858169,30.922776319858976,0.0,100.0,0-100 DV pre-oriented to message direction; wc=285
hackenburg2025,main electoral_college,gpt_msg688,policy_attitude_slider,policy,1.0295770768728545,3.802167219416751,88,557,64.04712746858169,31.40273858916333,0.0,100.0,0-100 DV pre-oriented to message direction; wc=196
hackenburg2025,main electoral_college,gpt_msg689,policy_attitude_slider,policy,13.788315569392992,3.0848348346818435,79,557,64.04712746858169,30.366632862814896,0.0,100.0,0-100 DV pre-oriented to message direction; wc=208
hackenburg2025,main electoral_college,gpt_msg690,policy_attitude_slider,policy,6.708754884359479,3.3317065583822423,85,557,64.04712746858169,30.709175070906465,0.0,100.0,0-100 DV pre-oriented to message direction; wc=192
hackenburg2025,main electoral_college,claude_msg718,policy_attitude_slider,policy,6.95625090979668,3.849143996167584,74,557,64.04712746858169,31.07367615612756,0.0,100.0,0-100 DV pre-oriented to message direction; wc=201
hackenburg2025,main electoral_college,claude_msg719,policy_attitude_slider,policy,6.346990178477128,3.4179194480081017,85,557,64.04712746858169,30.81469306249185,0.0,100.0,0-100 DV pre-oriented to message direction; wc=183
hackenburg2025,main electoral_college,claude_msg720,policy_attitude_slider,policy,9.433392011937784,3.707327636773767,77,557,64.04712746858169,30.99004015643448,0.0,100.0,0-100 DV pre-oriented to message direction; wc=205
hackenburg2025,main electoral_college,human_msg721,policy_attitude_slider,policy,2.838648393487276,3.106542293749432,116,557,64.04712746858169,30.938939177481537,0.0,100.0,0-100 DV pre-oriented to message direction; wc=130
hackenburg2025,main felons_voting,pythia_msg22,policy_attitude_slider,policy,0.2592356145726953,9.549219516247634,11,534,57.35440074906367,26.88267557487649,0.0,100.0,0-100 DV pre-oriented to message direction; wc=148
hackenburg2025,main felons_voting,pythia_msg23,policy_attitude_slider,policy,5.145599250936328,7.52705110439423,10,534,57.35440074906367,26.738780699218225,0.0,100.0,0-100 DV pre-oriented to message direction; wc=172
hackenburg2025,main felons_voting,pythia_msg24,policy_attitude_slider,policy,5.472522327859409,7.276515092967384,13,534,57.35440074906367,26.770573507791696,0.0,100.0,0-100 DV pre-oriented to message direction; wc=210
hackenburg2025,main felons_voting,pythia_msg52,policy_attitude_slider,policy,10.827417432754515,7.461401391485156,11,534,57.35440074906367,26.748526353855507,0.0,100.0,0-100 DV pre-oriented to message direction; wc=73
hackenburg2025,main felons_voting,pythia_msg53,policy_attitude_slider,policy,2.853932584269664,8.101399030874564,12,534,57.35440074906367,26.81011648959194,0.0,100.0,0-100 DV pre-oriented to message direction; wc=39
hackenburg2025,main felons_voting,pythia_msg54,policy_attitude_slider,policy,5.833099250936328,5.685690041220069,12,534,57.35440074906367,26.658973001848896,0.0,100.0,0-100 DV pre-oriented to message direction; wc=45
hackenburg2025,main felons_voting,pythia_msg82,policy_attitude_slider,policy,6.87774210807919,6.639424264825286,14,534,57.35440074906367,26.736737158979228,0.0,100.0,0-100 DV pre-oriented to message direction; wc=138
hackenburg2025,main felons_voting,pythia_msg83,policy_attitude_slider,policy,-3.2794007490636687,8.825918963506554,10,534,57.35440074906367,26.80465236124289,0.0,100.0,0-100 DV pre-oriented to message direction; wc=207
hackenburg2025,main felons_voting,pythia_msg84,policy_attitude_slider,policy,-4.437734082397007,5.822042671420826,15,534,57.35440074906367,26.68002047735309,0.0,100.0,0-100 DV pre-oriented to message direction; wc=118
hackenburg2025,main felons_voting,pythia_msg113,policy_attitude_slider,policy,-0.2862189308818514,9.534435760458567,11,534,57.35440074906367,26.881612545420875,0.0,100.0,0-100 DV pre-oriented to message direction; wc=169
hackenburg2025,main felons_voting,pythia_msg114,policy_attitude_slider,policy,6.833099250936328,7.4286528889718,16,534,57.35440074906367,26.863174011823112,0.0,100.0,0-100 DV pre-oriented to message direction; wc=270
hackenburg2025,main felons_voting,pythia_msg142,policy_attitude_slider,policy,-2.083567415730336,10.22158480825277,12,534,57.35440074906367,26.985342884729956,0.0,100.0,0-100 DV pre-oriented to message direction; wc=227
hackenburg2025,main felons_voting,pythia_msg143,policy_attitude_slider,policy,-3.604400749063672,7.130431358512992,12,534,57.35440074906367,26.743105459709,0.0,100.0,0-100 DV pre-oriented to message direction; wc=124
hackenburg2025,main felons_voting,pythia_msg172,policy_attitude_slider,policy,-2.1877340823970077,5.826232950342311,15,534,57.35440074906367,26.68037164744937,0.0,100.0,0-100 DV pre-oriented to message direction; wc=27
hackenburg2025,main felons_voting,pythia_msg173,policy_attitude_slider,policy,-11.729400749063672,8.612404554887751,10,534,57.35440074906367,26.79311707368942,0.0,100.0,0-100 DV pre-oriented to message direction; wc=276
hackenburg2025,main felons_voting,pythia_msg174,policy_attitude_slider,policy,8.159488139825214,7.056772002741623,18,534,57.35440074906367,26.878799560113524,0.0,100.0,0-100 DV pre-oriented to message direction; wc=145
hackenburg2025,main felons_voting,pythia_msg202,policy_attitude_slider,policy,1.0622659176029927,8.26517174562804,12,534,57.35440074906367,26.82224332173746,0.0,100.0,0-100 DV pre-oriented to message direction; wc=177
hackenburg2025,main felons_voting,pythia_msg203,policy_attitude_slider,policy,8.458099250936328,6.601077967706348,12,534,57.35440074906367,26.71010916463723,0.0,100.0,0-100 DV pre-oriented to message direction; wc=121
hackenburg2025,main felons_voting,pythia_msg204,policy_attitude_slider,policy,-3.7794007490636687,9.504949645979552,10,534,57.35440074906367,26.843179210479214,0.0,100.0,0-100 DV pre-oriented to message direction; wc=117
hackenburg2025,main felons_voting,pythia_msg232,policy_attitude_slider,policy,5.964564768177709,5.590438564120321,29,534,57.35440074906367,26.92888913274584,0.0,100.0,0-100 DV pre-oriented to message direction; wc=489
hackenburg2025,main felons_voting,pythia_msg233,policy_attitude_slider,policy,5.145599250936328,6.570216764168622,25,534,57.35440074906367,27.05223825377541,0.0,100.0,0-100 DV pre-oriented to message direction; wc=329
hackenburg2025,main felons_voting,pythia_msg234,policy_attitude_slider,policy,1.3643492509363284,4.891911606522006,24,534,57.35440074906367,26.653903780271083,0.0,100.0,0-100 DV pre-oriented to message direction; wc=244
hackenburg2025,main felons_voting,Qwen1.5_msg263,policy_attitude_slider,policy,-3.508246902909825,8.21880506587213,13,534,57.35440074906367,26.84851949400672,0.0,100.0,0-100 DV pre-oriented to message direction; wc=313
hackenburg2025,main felons_voting,Qwen1.5_msg264,policy_attitude_slider,policy,2.420599250936327,5.355310033077882,10,534,57.35440074906367,26.65176805777824,0.0,100.0,0-100 DV pre-oriented to message direction; wc=106
hackenburg2025,main felons_voting,Qwen1.5_msg292,policy_attitude_slider,policy,10.842027822364898,6.35154001276965,14,534,57.35440074906367,26.71341390693999,0.0,100.0,0-100 DV pre-oriented to message direction; wc=184
hackenburg2025,main felons_voting,Qwen1.5_msg293,policy_attitude_slider,policy,9.031962887299969,8.243667139989293,11,534,57.35440074906367,26.79500783651852,0.0,100.0,0-100 DV pre-oriented to message direction; wc=243
hackenburg2025,main felons_voting,Qwen1.5_msg322,policy_attitude_slider,policy,-0.9680371127000384,6.733488404739215,11,534,57.35440074906367,26.709370880670797,0.0,100.0,0-100 DV pre-oriented to message direction; wc=168
hackenburg2025,main felons_voting,Qwen1.5_msg323,policy_attitude_slider,policy,-2.4573419255342586,6.796158868142679,17,534,57.35440074906367,26.814107408645352,0.0,100.0,0-100 DV pre-oriented to message direction; wc=107
hackenburg2025,main felons_voting,Qwen1.5_msg352,policy_attitude_slider,policy,20.418326523663595,4.898999558610904,11,534,57.35440074906367,26.62832213173449,0.0,100.0,0-100 DV pre-oriented to message direction; wc=184
